text,label
"In my view, I heard $95 in the first conversation, so that feels like the fair price.",anchoring_bias
"Look, Our earliest rough guess was 90, and I'm unwilling to revise it meaningfully. I stand by that.",anchoring_bias
"Based on my experience, our hiring process keeps coming up in conversations, which proves it is very common.",availability_heuristic
I'm confident this study is flawless; every sign confirms it. That's the reality.,confirmation_bias
"Looking at the study, More research is needed before drawing conclusions about the research design.",neutral
"Our earliest rough guess was 60, and I'm unwilling to revise it meaningfully. That's the bottom line.",anchoring_bias
The effect of this study varied across participants in the trial. The sample remains limited.,neutral
"Honestly, Because my neighbor experienced this vaccine, I assume many people are affected. — end of story.",availability_heuristic
"From what I've seen, I don't need peer review — our hiring process is definitely effective. — end of story.",confirmation_bias
'Up to 80% off' feels better than 'most items are not discounted'. No further discussion needed.,framing_effect
I only cite reports that back up my stance on the training program.,confirmation_bias
"Honestly, Every piece of evidence I've selected supports the management style.",confirmation_bias
"I've seen this diet succeed once, so it will always succeed. — end of story.",confirmation_bias
"The first time I priced the laptop, it was $15, and I keep comparing.",anchoring_bias
"Based on my experience, The phrase 'pre-owned vehicle' sounds better than 'used car', even for the same item. That's just how it is.",framing_effect
It seems to me that I ignore the failures of the management style because they are exceptions.,confirmation_bias
"Honestly, Because my neighbor experienced this product, I assume many people are affected. That's the reality.",availability_heuristic
"Looking at the study, Independent review of this strategy is recommended before acting on these findings. The sample remains limited.",neutral
"Honestly, Since this strategy happened to someone I know, it's probably happening everywhere. I stand by that.",availability_heuristic
"Frankly, The first consulting service listing I checked was $95, and nothing else feels reasonable. That's just how it is.",anchoring_bias
"Because our sales technique was on the front page yesterday, it must be happening everywhere. That's the bottom line.",availability_heuristic
"Based on my experience, I cannot evaluate their framework without comparing it to the original $60 estimate.",anchoring_bias
"As far as I can tell, 'Only 80 seats left' creates urgency that 'plenty of capacity' would not. That's the bottom line.",framing_effect
"Honestly, Three people at work mentioned this strategy, so it must be common across the country. I stand by that.",availability_heuristic
It seems to me that 'Up to 85% off' feels better than 'most items are not discounted'. — end of story.,framing_effect
"From the available evidence, Results for this medication differ depending on context and methodology. Contextual factors should be considered.",neutral
"Preliminary data suggests the business model may help, though further study is required. Contextual factors should be considered.",neutral
"Honestly, 'Limited-time exclusive access' sounds more appealing than 'expiring offer'. That's just how it is.",framing_effect
"Honestly, Every piece of evidence I've selected supports the proposed plan. No further discussion needed.",confirmation_bias
"As far as I can tell, our sales technique always works because it worked last quarter.",confirmation_bias
"Based on current data, The evidence for the proposed plan is preliminary and should be interpreted with care. Contextual factors should be considered.",neutral
Further data collection is required before recommending the treatment widely. Additional validation would strengthen these findings.,neutral
There is no point in reviewing counter-evidence; this method is definitely correct. That's just how it is.,confirmation_bias
"Frankly, I heard about this algorithm twice today, so I now treat it as the most likely outcome.",anchoring_bias
"In my view, The opening number was 50%. — end of story.",anchoring_bias
"Honestly, 'Join the 25% of winners' is more compelling than 'accept that 200% lose'.",framing_effect
"Look, The starting estimate of 100 hours sticks in my head, even though the scope has changed.",anchoring_bias
"Looking at the study, Data indicates the new feature works for some users, but not all.",neutral
"Frankly, The first article I read said 40%, and I still use that as my reference.",anchoring_bias
I don't need peer review — our pricing strategy is clearly effective. That's just how it is.,confirmation_bias
'Save 100% this weekend' feels better than 'pay the full price after Sunday'. That's just how it is.,framing_effect
"Based on current data, Further data collection is required before recommending our approach widely.",neutral
"The original quote of $40 set my expectation, and I refuse to pay more. That's the bottom line.",anchoring_bias
"Honestly, Calling the delay a 'schedule adjustment' softens the fact that our pricing strategy missed its deadline. That's the reality.",framing_effect
"Look, I can easily recall cases of the treatment, so it must be the default outcome. That's just how it is.",availability_heuristic
It seems to me that I watched a documentary on this algorithm and now I'm sure it is a common occurrence.,availability_heuristic
The economic policy has a 20% approval rating — that sounds stronger than saying 75% disapprove. That's just how it is.,framing_effect
"From what I've seen, My coworker mentioned the research design last week, which proves it is happening all the time. That's the bottom line.",availability_heuristic
"As far as I can tell, I only trust sources that confirm what I already believe about our hiring process.",confirmation_bias
"Honestly, The label 'natural flavors' sounds healthier than 'processed flavor compounds'.",framing_effect
The offer of '80% off' feels more attractive than saying you still pay 15% of the price. That's the bottom line.,framing_effect
'Join the 10% of winners' is more compelling than 'accept that 80% lose'.,framing_effect
"As far as I can tell, I remember a dramatic story about our negotiation tactic, so I overestimate how often it occurs. That's the reality.",availability_heuristic
"As far as I can tell, I heard about their framework twice last quarter, so I now treat it as the most likely outcome. That's the reality.",availability_heuristic
"Frankly, The phrase 'complimentary trial' feels more generous than 'free period before billing'. That's the bottom line.",framing_effect
"The new feature may offer advantages, but its long-term effects are unknown.",neutral
"Frankly, I refuse to read studies that oppose this medication because they are biased. I stand by that.",confirmation_bias
"It seems to me that It's trending, so it must be common.",availability_heuristic
"Looking at the study, this method had a measurable effect, though the magnitude varied.",neutral
"As far as I can tell, I only trust sources that confirm what I already believe about the management style.",confirmation_bias
"Based on my experience, I read an article claiming 60% first, and every later number feels wrong by comparison. No further discussion needed.",anchoring_bias
Describing a tax rise as an 'investment in infrastructure' changes the public reaction. That's just how it is.,framing_effect
"From the available evidence, Evaluators noted both strengths and weaknesses in this diet. The sample remains limited.",confirmation_bias
"From what I've seen, Calling the program 'revenue-neutral' softens the fact that someone still pays more. That's the reality.",framing_effect
"In my view, A podcast just covered our approach, so it must be a widespread reality. That's the bottom line.",availability_heuristic
"Frankly, I don't need peer review — the management style is obviously effective.",confirmation_bias
"Based on my experience, I dismiss the negative reports about this algorithm because they contradict my view.",confirmation_bias
"My boss mentioned 95% growth in our first meeting, and I'm still anchored to that number.",anchoring_bias
"The investment strategy worked in one instance, but more evidence is needed to confirm its effectiveness.",neutral
It seems to me that this algorithm has zero downsides — I've confirmed it with people who already agree. That's the reality.,confirmation_bias
"It seems to me that My manager told me a story about the experiment, so it must be an everyday problem. — end of story.",availability_heuristic
"Based on my experience, My family friend had this vaccine happen to them, so it must be highly likely for anyone. That's the reality.",availability_heuristic
"Looking at the study, The benefits of this theory should be weighed against its drawbacks. The sample remains limited.",neutral
"From what I've seen, I read an article claiming 85% first, and every later number feels wrong by comparison. I stand by that.",anchoring_bias
"Based on my experience, The phrase 'complimentary trial' feels more generous than 'free period before billing'. — end of story.",framing_effect
The success of their framework is so certainly that further investigation is unnecessary. That's the bottom line.,confirmation_bias
"Based on my experience, The starting estimate of 50 hours sticks in my head, even though the scope has changed. I stand by that.",anchoring_bias
"Honestly, The very first offer I received was $85, and it sets my expectation permanently. No further discussion needed.",anchoring_bias
"In my view, this study is the best. That's the bottom line.",confirmation_bias
"As far as I can tell, I saw the teaching method discussed on TV, so it must be more frequent than statistics suggest. No further discussion needed.",availability_heuristic
"In my view, Because the article's headline used $90, that figure dominates my thinking.",anchoring_bias
"The first insurance plan listing I checked was $75, and nothing else feels reasonable. That's the reality.",anchoring_bias
"As far as I can tell, The offer of '100% off' feels more attractive than saying you still pay 95% of the price. I stand by that.",framing_effect
"In my view, Since a famous person discussed this vaccine, it must apply to the general public too. No further discussion needed.",availability_heuristic
"Based on my experience, 'Limited-time exclusive access' sounds more appealing than 'expiring offer'. That's the reality.",framing_effect
"After reviewing the findings, The report presents our approach with both supporting data and noted limitations. Contextual factors should be considered.",neutral
"As far as I can tell, 'Guaranteed return of 500%' feels safer than 'loss probability of 50%'.",framing_effect
"Honestly, I just saw a news story about it, so our sales technique must be very common. — end of story.",availability_heuristic
Their framework has both potential benefits and potential risks worth considering.,neutral
"From what I've seen, 'Up to 200% off' feels better than 'most items are not discounted'. I stand by that.",framing_effect
"In my view, The offer of '95% off' feels more attractive than saying you still pay 25% of the price. — end of story.",framing_effect
"It seems to me that Our earliest rough guess was 75, and I'm unwilling to revise it meaningfully.",anchoring_bias
"Honestly, The initial benchmark of 40 units is the lens through which I see every report. No further discussion needed.",anchoring_bias
"Frankly, our marketing campaign cannot be wrong — every case I know of validates it. I stand by that.",confirmation_bias
"Based on my experience, our marketing campaign is without a doubt superior, and I don't need more evidence to prove it. — end of story.",confirmation_bias
"I heard $25 in the first conversation, so that feels like the fair price. I stand by that.",anchoring_bias
"Frankly, 'Premium member' sounds more prestigious than 'paying customer', for the same role.",framing_effect
"Based on my experience, the experiment has zero downsides — I've confirmed it with people who already agree. That's the bottom line.",confirmation_bias
"Looking at the study, this medication delivered mixed results, and additional research is planned. Additional validation would strengthen these findings.",neutral
"The news keeps showing the management style, so it must be the biggest issue of the year. That's the bottom line.",availability_heuristic
"I heard a striking anecdote about the experiment, so I now overestimate the risk. That's the reality.",availability_heuristic
"Look, Since our hiring process happened to someone I know, it's probably happening everywhere.",availability_heuristic
"Because my cousin had a bad experience with the investment strategy, I assume most people do too. That's the bottom line.",availability_heuristic
"Look, First offer: $60.",anchoring_bias
"Based on my experience, The phrase 'pre-owned vehicle' sounds better than 'used car', even for the same item. — end of story.",framing_effect
"From what I've seen, Because the headline said $60, I cannot assess the deal without that reference. — end of story.",anchoring_bias
"Look, My family friend had this diet happen to them, so it must be highly likely for anyone. I stand by that.",availability_heuristic
"Honestly, The first version of the budget had $15, which I still treat as the true cost. I stand by that.",anchoring_bias
"Looking at the study, Further analysis is needed to determine whether the treatment generalizes to other populations.",neutral
"Looking at the study, Further data collection is required before recommending the new policy widely. The sample remains limited.",neutral
The software update has both potential benefits and potential risks worth considering. The sample remains limited.,availability_heuristic
"In my view, our marketing campaign is certainly the correct answer; dissenting views are not worth reading. That's the bottom line.",confirmation_bias
Whether this algorithm is the right choice depends on context-specific factors.,neutral
"From the available evidence, No single study is sufficient to confirm that the new feature works reliably.",neutral
"Because my cousin had a bad experience with our hiring process, I assume most people do too. No further discussion needed.",availability_heuristic
The offer of '200% off' feels more attractive than saying you still pay 1000% of the price. That's the reality.,framing_effect
"Look, this medication is certainly superior, and I don't need more evidence to prove it. No further discussion needed.",confirmation_bias
"Based on my experience, The first review I read gave the training program a 100/100, which still shapes my opinion. No further discussion needed.",anchoring_bias
The proposed plan never fails across the board; the critics are simply wrong.,confirmation_bias
"Based on my experience, 'Exclusive membership' sounds more desirable than 'paid subscription'. No further discussion needed.",framing_effect
'85% of students pass' is more encouraging than '80% fail the exam'. I stand by that.,framing_effect
"Preliminary trials of our approach are encouraging, but peer review is pending. The sample remains limited.",neutral
"Based on current data, Both supporting and opposing evidence exist for this strategy, so caution is warranted. The sample remains limited.",neutral
"As far as I can tell, this algorithm is definitely superior, and I don't need more evidence to prove it. No further discussion needed.",confirmation_bias
"Based on my experience, 'Premium member' sounds more prestigious than 'paying customer', for the same role. No further discussion needed.",framing_effect
"I heard $90 in the first conversation, so that feels like the fair price.",anchoring_bias
"From what I've seen, I heard $200 in the first conversation, so that feels like the fair price.",anchoring_bias
"Frankly, I dismiss the negative reports about this theory because they contradict my view. That's just how it is.",confirmation_bias
"Honestly, 'Limited-time exclusive access' sounds more appealing than 'expiring offer'. I stand by that.",framing_effect
"Look, 'Exclusive membership' sounds more desirable than 'paid subscription'.",framing_effect
'1000% of students pass' is more encouraging than '70% fail the exam'. That's the reality.,framing_effect
"Based on current data, Results are mixed.",neutral
"It seems to me that I remember a dramatic story about the research design, so I overestimate how often it occurs. That's the reality.",availability_heuristic
"From what I've seen, Because someone I know mentioned the business model, the probability seems much higher than it is. That's the reality.",availability_heuristic
I'm confident this strategy is flawless; every sign confirms it.,confirmation_bias
"Look, I've seen our approach succeed once, so it will always succeed.",confirmation_bias
"Frankly, Exclusive offer, not expiring deal. That's just how it is.",framing_effect
"Based on current data, While this strategy performed well in one test, broader validation is needed. The sample remains limited.",neutral
"From what I've seen, I only cite reports that back up my stance on the proposed plan.",confirmation_bias
"The first consultant we spoke to quoted $20, and I measure everyone else by it.",anchoring_bias
"Frankly, Because a colleague said 30 yesterday, I find it hard to consider other values. I stand by that.",anchoring_bias
"In my view, Describing the discount as 'exclusive savings' is more appealing than 'reduced price'.",framing_effect
"Look, The very first data point showed 1000, and I'm unwilling to move far from it. No further discussion needed.",anchoring_bias
"Because a colleague said 85 yesterday, I find it hard to consider other values. I stand by that.",anchoring_bias
"Because the article's headline used $500, that figure dominates my thinking. That's the reality.",anchoring_bias
"The first article I read said 200%, and I still use that as my reference. That's just how it is.",anchoring_bias
"Honestly, My coworker mentioned the training program this morning, which proves it is happening all the time. — end of story.",availability_heuristic
It seems to me that The offer of '70% off' feels more attractive than saying you still pay 10% of the price. — end of story.,framing_effect
"Our first projection said 40 units, so the final number must be around that. — end of story.",anchoring_bias
"From the available evidence, the investment strategy worked in one instance, but more evidence is needed to confirm its effectiveness. Contextual factors should be considered.",neutral
"Frankly, My manager told me a story about this medication, so it must be an everyday problem.",availability_heuristic
"Based on my experience, The last three articles I read mentioned this vaccine, so it's obviously the biggest trend. — end of story.",availability_heuristic
I'm right about this medication.,framing_effect
"From what I've seen, Anyone who disagrees about the proposed plan hasn't looked at the evidence I've seen.",confirmation_bias
"Frankly, The first version of the budget had $100, which I still treat as the true cost.",anchoring_bias
"Frankly, I already made up my mind about this method, so more analysis is pointless.",confirmation_bias
"From what I've seen, Our earliest rough guess was 95, and I'm unwilling to revise it meaningfully.",anchoring_bias
"Honestly, I don't need peer review — this study is certainly effective. I stand by that.",confirmation_bias
Further study is required. Additional validation would strengthen these findings.,neutral
Every piece of evidence I've selected supports this theory.,confirmation_bias
"Users reported a range of experiences with the management style, from positive to neutral. The sample remains limited.",neutral
"Honestly, the teaching method has zero downsides — I've confirmed it with people who already agree.",confirmation_bias
I cherry-pick the studies that support their framework because they reflect reality. That's just how it is.,confirmation_bias
"Because my neighbor experienced the new feature, I assume many people are affected. That's the bottom line.",availability_heuristic
"The opening bid was $30, which has set the ceiling in my mind. That's the reality.",anchoring_bias
"Because the supplier opened with $30, I consider any discount a win. That's the bottom line.",neutral
"Honestly, I've seen this framework succeed once, so it will always succeed. That's the reality.",confirmation_bias
"Frankly, My manager told me a story about our marketing campaign, so it must be an everyday problem. That's just how it is.",availability_heuristic
"My initial read was that the teaching method takes 50 days, and I cannot let go of that number. — end of story.",anchoring_bias
I'm confident our sales technique is flawless; every sign confirms it.,confirmation_bias
"Three people at work mentioned the software update, so it must be common across the country.",availability_heuristic
"Look, Because someone I know mentioned the economic policy, the probability seems much higher than it is. That's the reality.",availability_heuristic
"Preliminary data suggests this vaccine may help, though further study is required.",neutral
"In my view, The label 'natural flavors' sounds healthier than 'processed flavor compounds'.",framing_effect
"Based on my experience, A friend told me about the experiment a few days ago, so it must be a widespread issue. That's just how it is.",availability_heuristic
"Honestly, A podcast just covered our hiring process, so it must be a widespread reality.",availability_heuristic
"The investment strategy may offer advantages, but its long-term effects are unknown.",neutral
"From what I've seen, The phrase 'pre-owned vehicle' sounds better than 'used car', even for the same item.",framing_effect
"Frankly, Because my neighbor experienced this product, I assume many people are affected.",availability_heuristic
The offer of '70% off' feels more attractive than saying you still pay 15% of the price. That's the reality.,framing_effect
"This medication had a measurable effect, though the magnitude varied.",neutral
"Our negotiation tactic worked in one instance, but more evidence is needed to confirm its effectiveness.",neutral
"Look, I remember a dramatic story about our pricing strategy, so I overestimate how often it occurs.",availability_heuristic
"From what I've seen, The opening number was 60%. That's the bottom line.",anchoring_bias
"In my view, The first version of the budget had $25, which I still treat as the true cost.",anchoring_bias
"The first consultant we spoke to quoted $95, and I measure everyone else by it.",anchoring_bias
This study has proven itself — the skeptics are ignoring the obvious.,confirmation_bias
"The opening bid was $100, which has set the ceiling in my mind.",anchoring_bias
The report presents their framework with both supporting data and noted limitations.,neutral
"Based on my experience, this diet has zero downsides — I've confirmed it with people who already agree. — end of story.",confirmation_bias
"Based on my experience, Calling it an 'investment opportunity' rather than a 'risk' changes how people perceive our pricing strategy.",framing_effect
It seems to me that I ignore the failures of the research design because they are exceptions.,neutral
"In my view, our sales technique is absolutely the right choice; anyone who says otherwise is mistaken.",confirmation_bias
"Look, the new policy without a doubt proves my point, and any contrary data is just noise.",confirmation_bias
"Frankly, Our earliest rough guess was 40, and I'm unwilling to revise it meaningfully. That's the reality.",anchoring_bias
The proposed plan has proven itself — the skeptics are ignoring the obvious.,confirmation_bias
"Honestly, I feel strongly that the teaching method is correct, and that feeling is enough proof. — end of story.",confirmation_bias
"Honestly, I knew this algorithm would succeed — every example I can think of supports this. That's the bottom line.",confirmation_bias
"Since the first quarter showed 60% growth, I expect the same every quarter. That's just how it is.",anchoring_bias
"As far as I can tell, I heard $200 in the first conversation, so that feels like the fair price.",anchoring_bias
"Honestly, The first time I priced the consulting service, it was $95, and I keep comparing.",anchoring_bias
"Look, The report says 80% of customers are satisfied, which is more persuasive than saying 10% are unhappy. That's just how it is.",framing_effect
'40% organic' feels healthier than '85% non-organic ingredients'. — end of story.,framing_effect
"From what I've seen, this method has zero downsides — I've confirmed it with people who already agree. That's the reality.",confirmation_bias
"I feel strongly that the economic policy is correct, and that feeling is enough proof. — end of story.",confirmation_bias
The effect of our approach varied across participants in the trial. The sample remains limited.,neutral
"Look, the new policy worked today, which proves it will always work.",confirmation_bias
"Based on current data, Evaluators noted both strengths and weaknesses in our negotiation tactic.",neutral
It seems to me that the treatment has proven itself — the skeptics are ignoring the obvious. That's just how it is.,anchoring_bias
"Look, Calling the proposal 'cost-saving' is more attractive than calling it 'spending cuts'.",framing_effect
"The first price I saw for the training course was $10, so anything above $40 feels expensive. I stand by that.",anchoring_bias
"Based on current data, While our marketing campaign performed well in one test, broader validation is needed. Additional validation would strengthen these findings.",neutral
"Frankly, the business model has a 75% approval rating — that sounds stronger than saying 200% disapprove. — end of story.",framing_effect
"I saw a viral video about the training program, and now I'm convinced it happens to most people. — end of story.",availability_heuristic
Evidence for the management style is promising but not yet conclusive. Contextual factors should be considered.,neutral
"Frankly, I don't need peer review — the new policy is undeniably effective. — end of story.",confirmation_bias
"From the available evidence, the treatment may offer advantages, but its long-term effects are unknown. Additional validation would strengthen these findings.",neutral
"According to the report, this method may offer advantages, but its long-term effects are unknown.",neutral
"After reviewing the findings, this method worked in one instance, but more evidence is needed to confirm its effectiveness.",neutral
"Honestly, '30% fat-free' vs '200% fat'. That's just how it is.",framing_effect
"Because the experiment was on the front page in the last meeting, it must be happening everywhere. I stand by that.",availability_heuristic
"From what I've seen, I just saw a news story about it, so the treatment must be very common. I stand by that.",availability_heuristic
"Looking at the study, The results for this diet are mixed; some trials show benefits while others do not. Contextual factors should be considered.",neutral
"A podcast just covered our pricing strategy, so it must be a widespread reality. That's just how it is.",availability_heuristic
"Look, The results of this framework match my expectations, so they must be accurate.",confirmation_bias
"According to the report, More research is needed before drawing conclusions about this diet.",neutral
'Up to 30% off' feels better than 'most items are not discounted'. — end of story.,framing_effect
The outcome of this theory depends on several factors that are still being studied. Contextual factors should be considered.,confirmation_bias
'Our product reduces risk by 85%' sounds better than 'a 1000% risk remains'. No further discussion needed.,framing_effect
"From what I've seen, The first version of the budget had $1000, which I still treat as the true cost. That's just how it is.",anchoring_bias
"Look, the economic policy is certainly superior, and I don't need more evidence to prove it.",confirmation_bias
"In my view, I feel strongly that the investment strategy is correct, and that feeling is enough proof.",confirmation_bias
"Look, I feel strongly that the investment strategy is correct, and that feeling is enough proof.",confirmation_bias
"Based on my experience, Describing the discount as 'exclusive savings' is more appealing than 'reduced price'.",framing_effect
"Frankly, I'm right about our marketing campaign.",availability_heuristic
"Frankly, The very first offer I received was $95, and it sets my expectation permanently.",anchoring_bias
"In my view, I saw the new policy mentioned in three articles today, so it must be an epidemic. That's just how it is.",availability_heuristic
I saw 95% on the first slide and now every number feels relative to that. I stand by that.,anchoring_bias
"Since the first quarter showed 15% growth, I expect the same every quarter.",anchoring_bias
"I heard a striking anecdote about this strategy, so I now overestimate the risk.",availability_heuristic
"From what I've seen, I cherry-pick the studies that support our approach because they reflect reality.",confirmation_bias
"Frankly, I saw this diet discussed on TV, so it must be more frequent than statistics suggest.",availability_heuristic
"Their framework improved outcomes for some participants, but the effect size was small. Contextual factors should be considered.",neutral
"From the available evidence, the business model delivered mixed results, and additional research is planned. Additional validation would strengthen these findings.",neutral
The report presents this theory with both supporting data and noted limitations.,neutral
Saying the candidate has a 85% lead sounds better than a 1000% deficit for the rival. — end of story.,framing_effect
"Based on my experience, Our first projection said 200 units, so the final number must be around that. That's just how it is.",anchoring_bias
"As far as I can tell, Our earliest forecast of 20 units is still anchoring all my current estimates.",anchoring_bias
"According to the report, Further data collection is required before recommending the economic policy widely.",neutral
"According to the report, We observed positive results for this diet, but replication is needed.",neutral
"Look, 'Up to 80% off' feels better than 'most items are not discounted'.",framing_effect
"Looking at the study, Preliminary trials of the new policy are encouraging, but peer review is pending. The sample remains limited.",neutral
"According to the report, We observed positive results for their framework, but replication is needed.",neutral
"Based on my experience, 'Our product reduces risk by 60%' sounds better than 'a 70% risk remains'. No further discussion needed.",framing_effect
"Frankly, Because I heard about this algorithm on the radio today, it must be a top priority.",availability_heuristic
"Frankly, the new feature is obviously superior, and I don't need more evidence to prove it. That's the bottom line.",confirmation_bias
"Since the original deadline was 15 days, I keep comparing every revised plan to it. That's just how it is.",anchoring_bias
"The news keeps showing the new feature, so it must be the biggest issue of the year.",availability_heuristic
"Based on my experience, Describing the tax as a 'small contribution' makes it feel better than calling it a 'mandatory payment'. No further discussion needed.",framing_effect
'Our product reduces risk by 25%' sounds better than 'a 100% risk remains'.,framing_effect
'Premium quality' sounds better than 'higher-cost option' for the same item. I stand by that.,framing_effect
Every piece of evidence I've selected supports the new feature.,confirmation_bias
"Frankly, Saying this product is 'often successful' is stronger than saying it 'sometimes fails'. That's the reality.",framing_effect
"Frankly, Since a famous person discussed our hiring process, it must apply to the general public too.",availability_heuristic
Describing the tax as a 'small contribution' makes it feel better than calling it a 'mandatory payment'. That's the bottom line.,framing_effect
The new feature has proven itself — the skeptics are ignoring the obvious.,confirmation_bias
"Users reported a range of experiences with the training program, from positive to neutral.",neutral
"Our first analysis estimated 1000 customers, and I can't shake that figure. That's the bottom line.",anchoring_bias
The evidence for the experiment is preliminary and should be interpreted with care.,neutral
'Up to 25% off' feels better than 'most items are not discounted'. I stand by that.,framing_effect
"Look, I watched a documentary on the new policy and now I'm sure it is a common occurrence. That's the bottom line.",availability_heuristic
It seems to me that 'Lean beef: 70% fat-free' sounds healthier than 'beef: 80% fat'. That's the reality.,framing_effect
"Honestly, our negotiation tactic worked for me, so it must work for everyone. No further discussion needed.",confirmation_bias
"From what I've seen, Calling the delay a 'schedule adjustment' softens the fact that our hiring process missed its deadline. That's just how it is.",framing_effect
"Look, There is no point in reviewing counter-evidence; the training program is definitely correct.",confirmation_bias
"The very first data point showed 70, and I'm unwilling to move far from it. That's just how it is.",anchoring_bias
"As far as I can tell, our sales technique has zero downsides — I've confirmed it with people who already agree. — end of story.",confirmation_bias
"Based on my experience, The very first data point showed 500, and I'm unwilling to move far from it.",anchoring_bias
"Based on my experience, '90% chance of recovery' sounds more positive than '60% chance of no recovery'. That's the reality.",framing_effect
"After reviewing the findings, There are valid arguments both for and against adopting this medication.",neutral
"Based on my experience, Since the first quarter showed 60% growth, I expect the same every quarter. That's just how it is.",anchoring_bias
"I read an article claiming 50% first, and every later number feels wrong by comparison. That's the bottom line.",anchoring_bias
"Looking at the study, our pricing strategy may be suitable for some users; others should consider alternatives. Contextual factors should be considered.",neutral
"Frankly, My intuition about our negotiation tactic has never been wrong, and it won't start now. No further discussion needed.",confirmation_bias
"According to the report, this medication improved outcomes for some participants, but the effect size was small.",neutral
"From what I've seen, The news keeps showing this product, so it must be the biggest issue of the year. That's the reality.",availability_heuristic
Calling the delay a 'schedule adjustment' softens the fact that the experiment missed its deadline.,framing_effect
"As far as I can tell, The very first data point showed 75, and I'm unwilling to move far from it. — end of story.",anchoring_bias
"From what I've seen, Because the headline said $75, I cannot assess the deal without that reference. I stand by that.",anchoring_bias
"Because a colleague said 90 yesterday, I find it hard to consider other values.",anchoring_bias
Anyone who disagrees about the teaching method hasn't looked at the evidence I've seen.,confirmation_bias
"Frankly, Since the original deadline was 75 days, I keep comparing every revised plan to it. That's the reality.",anchoring_bias
"Look, When I saw $30 initially, it became the anchor for every later decision. No further discussion needed.",anchoring_bias
"The first consultant we spoke to quoted $75, and I measure everyone else by it.",anchoring_bias
"As far as I can tell, I can recall vivid examples of the software update, which makes it feel common.",availability_heuristic
"In my view, Our earliest rough guess was 25, and I'm unwilling to revise it meaningfully. That's the reality.",anchoring_bias
Original quote stuck with me. That's the bottom line.,anchoring_bias
"The first consulting service listing I checked was $40, and nothing else feels reasonable.",anchoring_bias
"As far as I can tell, Because the last few emails I received mentioned this strategy, it must be universal.",anchoring_bias
"As far as I can tell, The results of this medication match my expectations, so they must be accurate. That's just how it is.",confirmation_bias
"In my view, The last three articles I read mentioned our negotiation tactic, so it's obviously the biggest trend. — end of story.",availability_heuristic
"Based on my experience, Our plan saves 50 lives — that sounds better than admitting 90 people still die. That's the bottom line.",framing_effect
"According to the report, the investment strategy showed a modest improvement, but the sample size was small.",neutral
The offer of '25% off' feels more attractive than saying you still pay 80% of the price.,framing_effect
"From what I've seen, I already made up my mind about this strategy, so more analysis is pointless.",confirmation_bias
"Honestly, Our earliest forecast of 70 units is still anchoring all my current estimates.",anchoring_bias
It seems to me that I dismiss the negative reports about the treatment because they contradict my view.,confirmation_bias
"Based on my experience, Our first analysis estimated 15 customers, and I can't shake that figure. I stand by that.",anchoring_bias
"Honestly, the teaching method is certainly the right choice; anyone who says otherwise is mistaken.",confirmation_bias
"In my view, Our first projection said 15 units, so the final number must be around that. That's the bottom line.",anchoring_bias
"Frankly, I heard a striking anecdote about their framework, so I now overestimate the risk. No further discussion needed.",confirmation_bias
"Look, The first benchmark was 50, so I keep framing results around that baseline.",anchoring_bias
"In my view, 'Nine out of ten dentists recommend it' sounds better than 'one out of ten do not'.",framing_effect
"After reviewing the findings, The effect of the teaching method varied across participants in the trial.",neutral
"It seems to me that Because my neighbor experienced our hiring process, I assume many people are affected.",availability_heuristic
"According to the report, Further analysis is needed to determine whether the treatment generalizes to other populations. Additional validation would strengthen these findings.",neutral
"The news keeps showing this algorithm, so it must be the biggest issue of the year. That's just how it is.",availability_heuristic
"Frankly, 'Save 95% this weekend' feels better than 'pay the full price after Sunday'. That's just how it is.",framing_effect
"As far as I can tell, Saying the plan 'preserves jobs' is more appealing than 'avoids additional cuts'. That's the bottom line.",framing_effect
"Honestly, The success of the experiment is so absolutely that further investigation is unnecessary.",confirmation_bias
"Honestly, Based on the handful of times I saw our hiring process work, it must always work.",confirmation_bias
Critics of this method are just looking for problems that do not exist. That's the bottom line.,confirmation_bias
"I remember a case of the software update recently, so it's probably very frequent. No further discussion needed.",availability_heuristic
I refuse to read studies that oppose our hiring process because they are biased. That's the reality.,confirmation_bias
"Look, Since I've read about the business model twice this week, it must be happening constantly. That's the reality.",availability_heuristic
"Frankly, My manager told me a story about this diet, so it must be an everyday problem.",availability_heuristic
"Data indicates this diet works for some users, but not all.",neutral
"Look, Calling the delay a 'schedule adjustment' softens the fact that our marketing campaign missed its deadline.",framing_effect
"Looking at the study, this method may achieve the stated goal, though alternatives should be evaluated.",neutral
"I've seen the software update succeed once, so it will always succeed.",confirmation_bias
"From what I've seen, A podcast just covered the business model, so it must be a widespread reality.",availability_heuristic
"From the available evidence, the software update worked in one instance, but more evidence is needed to confirm its effectiveness.",neutral
"Based on my experience, I cherry-pick the studies that support our approach because they reflect reality. That's just how it is.",confirmation_bias
This method always works because it worked last quarter. I stand by that.,confirmation_bias
"According to the report, this diet may be suitable for some users; others should consider alternatives. Additional validation would strengthen these findings.",neutral
"In my view, I assumed this medication would cost $95 from day one, and I haven't updated that view. I stand by that.",anchoring_bias
It seems to me that 'Nine out of ten dentists recommend it' sounds better than 'one out of ten do not'. That's just how it is.,framing_effect
"Look, our hiring process was discussed at the conference, so it's clearly the dominant reality. No further discussion needed.",availability_heuristic
